group,model,feature_set,fold,best_inner_auc,best_params
teens,RF,full,14,0.7236111111111111,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,15,0.8113366571699906,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,16,0.7318376068376068,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,17,0.7447480881691408,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,full,18,0.7689992877492878,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,full,19,0.7664351851851853,"{""clf__class_weight"": null, ""clf__max_depth"": null}"
teens,RF,full,20,0.7511158594491928,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,21,0.715693257359924,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,22,0.8046530589293747,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,23,0.7845019868046185,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,full,24,0.7356481481481482,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,25,0.7537037037037037,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,26,0.7689161918328585,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,full,27,0.7609480431848853,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,28,0.7797908232118758,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,29,0.7935185185185185,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,30,0.7723765432098766,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,full,31,0.7585351377018043,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,32,0.7472559604138551,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,33,0.7357081271554956,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,full,34,0.8083333333333332,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,full,35,0.7852682811016146,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,full,36,0.7549026590693257,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,37,0.738038873894137,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,full,38,0.7704959514170041,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,39,0.7868055555555556,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,full,40,0.7009852801519468,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,41,0.7695631528964862,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,full,42,0.7724640125955915,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,full,43,0.7901934322986954,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,44,0.7821759259259261,"{""clf__class_weight"": null, ""clf__max_depth"": null}"
teens,RF,full,45,0.7767153371320038,"{""clf__class_weight"": null, ""clf__max_depth"": null}"
teens,RF,full,46,0.7915835707502374,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,47,0.7934154295996402,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,full,48,0.7421333783175889,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,full,49,0.7444444444444445,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,SVM,full,0,0.7615147198480532,"{""clf__C"": 0.5, ""clf__class_weight"": null, ""clf__gamma"": ""scale""}"
teens,SVM,full,1,0.7776946818613485,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,2,0.7827016794122056,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,3,0.7603838656470235,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,4,0.7282407407407407,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,5,0.7370014245014245,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,6,0.7203584995251662,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,7,0.7222765781976309,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,8,0.7742821262558105,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,9,0.7939814814814815,"{""clf__C"": 0.5, ""clf__class_weight"": null, ""clf__gamma"": ""scale""}"
teens,SVM,full,10,0.7832027540360874,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,11,0.7200379867046535,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,12,0.7362704303493778,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,13,0.774107812265707,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,14,0.7166666666666667,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,15,0.7719966761633428,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,16,0.7437559354226021,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,17,0.7423020692757536,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,18,0.7505772979457189,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,19,0.7458333333333335,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,20,0.7585470085470085,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,21,0.7182692307692307,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,22,0.7900041235567551,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,23,0.7644549407707303,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,24,0.7125,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,25,0.7539648622981957,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,26,0.7408357075023743,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,27,0.7407744789323737,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,28,0.7642637576848105,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,29,0.774074074074074,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,30,0.7652777777777778,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,31,0.7313983855650522,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,32,0.7391194331983805,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,33,0.7062059529164793,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,34,0.7986111111111112,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,35,0.7805080721747388,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,36,0.7402302943969611,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,37,0.7435128954865796,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,38,0.752108636977058,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,39,0.7597222222222223,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,40,0.7115978157644824,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,41,0.778264482431149,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,42,0.7379517168990853,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,43,0.7810691258059679,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,44,0.7592592592592592,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,45,0.7677231718898385,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,46,0.7636396011396012,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,47,0.7730844204528414,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,48,0.7619620632778528,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,full,49,0.7462962962962963,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,LR,top10,0,0.7936965811965812,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,1,0.8394705603038936,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,2,0.8069725596041386,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,3,0.7775266156845104,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,4,0.7537037037037037,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,5,0.7977445394112062,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,6,0.7765194681861348,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,7,0.7647248463037936,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,8,0.7783007197480881,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,9,0.8162037037037037,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,10,0.8032644824311491,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,11,0.7900759734093068,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,12,0.7790598290598291,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,13,0.82332995951417,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,14,0.7824074074074074,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,15,0.8219966761633429,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,16,0.7429368471035138,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,17,0.7693376068376069,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,18,0.7848834158044685,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,19,0.7930555555555556,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,20,0.8003917378917379,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,21,0.7685066476733144,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,22,0.8043391063127906,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,23,0.8098253111411006,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,24,0.737037037037037,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,25,0.7787274453941121,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,26,0.773065052231719,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,27,0.7721509971509972,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,28,0.7970422852001801,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,29,0.8296296296296296,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,30,0.7876899335232669,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,31,0.7484567901234568,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,32,0.7616902834008097,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,33,0.7637520617783776,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,34,0.8217592592592592,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,35,0.7911206077872744,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,36,0.7857787274453941,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,37,0.794242015294647,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,38,0.7779033588244114,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,39,0.7976851851851853,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,40,0.7894349477682812,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,41,0.8372981956315289,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,42,0.7597465886939571,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,43,0.8105244414454941,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,44,0.7995370370370369,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,45,0.7871320037986705,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,46,0.8059947768281103,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,47,0.7907294946768632,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
teens,LR,top10,48,0.7831234068076173,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
teens,LR,top10,49,0.7976851851851853,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
teens,RF,top10,0,0.7626543209876543,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,1,0.7931030389363722,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,2,0.8146067626330784,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,3,0.7541385515069726,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,4,0.7217592592592593,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,5,0.7783475783475784,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,top10,6,0.7341524216524217,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,7,0.7587372544609386,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,8,0.77395036737142,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,9,0.8243055555555555,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,top10,10,0.7919634377967713,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,11,0.7781339031339031,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,12,0.7393912130754238,"{""clf__class_weight"": null, ""clf__max_depth"": null}"
teens,RF,top10,13,0.8169403208876892,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,14,0.7250000000000001,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,15,0.8316298670465337,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,top10,16,0.7274810066476732,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,17,0.753553756185335,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,18,0.7787299445194181,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,19,0.7805555555555556,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,20,0.7455603038936373,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,21,0.740693257359924,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,22,0.8301207077522866,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,23,0.7785668765931923,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,24,0.7194444444444444,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,25,0.7385921177587845,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,26,0.7318257359924026,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,27,0.7784881541460488,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,28,0.7955184435447594,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,29,0.7921296296296297,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,top10,30,0.7541547958214624,"{""clf__class_weight"": null, ""clf__max_depth"": null}"
teens,RF,top10,31,0.7488010446343779,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,32,0.7681324036587194,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,33,0.7602339181286549,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,RF,top10,34,0.8046296296296296,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,35,0.7922483380816714,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,36,0.7642924976258311,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,37,0.7559173039436198,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,38,0.7657219973009447,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,39,0.8050925925925926,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,40,0.7405270655270656,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,41,0.7860517568850902,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,42,0.7700273654221022,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,43,0.7929187284450442,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,44,0.7694444444444445,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,45,0.7803893637226972,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,46,0.8048789173789174,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,47,0.7877155495576549,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": 5}"
teens,RF,top10,48,0.7447630829209778,"{""clf__class_weight"": null, ""clf__max_depth"": 5}"
teens,RF,top10,49,0.7738425925925926,"{""clf__class_weight"": ""balanced"", ""clf__max_depth"": null}"
teens,SVM,top10,0,0.7691001899335234,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,1,0.8144468186134853,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
